[0]workload_name,[1]chunks_per_rank,[2]num_ranks,[3]timer_tag,[4]elapsed_seconds,[5]chunk_size_bytes,[6]io_participation,[7]filter
HDF5,4,8,write_all_chunks,0.022898,1048576,independent,raw
HDF5,4,8,read_chunk,0.001503,1048576,independent,raw
HDF5,4,8,read_all_chunks,0.006132,1048576,independent,raw
HDF5,4,8,write_chunk,0.005359,1048576,collective,raw
HDF5,4,8,write_all_chunks,0.047732,1048576,collective,raw
HDF5,4,8,read_chunk,0.002931,1048576,collective,raw
HDF5,4,8,read_all_chunks,0.011886,1048576,collective,raw
HDF5,4,16,write_chunk,0.002657,1048576,independent,raw
HDF5,4,16,write_all_chunks,0.027552,1048576,independent,raw
HDF5,4,16,read_chunk,0.002645,1048576,independent,raw
HDF5,4,16,read_all_chunks,0.013389,1048576,independent,raw
HDF5,4,16,write_chunk,0.006362,1048576,collective,raw
HDF5,4,16,write_all_chunks,0.058642,1048576,collective,raw
HDF5,4,16,read_chunk,0.006515,1048576,collective,raw
HDF5,4,16,read_all_chunks,0.028918,1048576,collective,raw
HDF5,4,32,write_chunk,0.000177,1048576,independent,raw
HDF5,4,32,write_all_chunks,0.032170,1048576,independent,raw
HDF5,4,32,read_chunk,0.001062,1048576,independent,raw
HDF5,4,32,read_all_chunks,0.022826,1048576,independent,raw
HDF5,4,32,write_chunk,0.007239,1048576,collective,raw
HDF5,4,32,write_all_chunks,0.081645,1048576,collective,raw
HDF5,4,32,read_chunk,0.020303,1048576,collective,raw
HDF5,4,32,read_all_chunks,0.099846,1048576,collective,raw
HDF5,4,64,write_chunk,0.005337,1048576,independent,raw
HDF5,4,64,write_all_chunks,0.044051,1048576,independent,raw
HDF5,4,64,read_chunk,0.001427,1048576,independent,raw
HDF5,4,64,read_all_chunks,0.026197,1048576,independent,raw
HDF5,4,64,write_chunk,0.020115,1048576,collective,raw
HDF5,4,64,write_all_chunks,0.132093,1048576,collective,raw
HDF5,4,64,read_chunk,0.050730,1048576,collective,raw
HDF5,4,64,read_all_chunks,0.223482,1048576,collective,raw
HDF5,4,128,write_chunk,0.009288,1048576,independent,raw
HDF5,4,128,write_all_chunks,0.059332,1048576,independent,raw
HDF5,4,128,read_chunk,0.001158,1048576,independent,raw
HDF5,4,128,read_all_chunks,0.015706,1048576,independent,raw
HDF5,4,128,write_chunk,0.038426,1048576,collective,raw
HDF5,4,128,write_all_chunks,0.212491,1048576,collective,raw
HDF5,4,128,read_chunk,0.035899,1048576,collective,raw
HDF5,4,128,read_all_chunks,0.157006,1048576,collective,raw
HDF5,4,256,write_chunk,0.017421,1048576,independent,raw
HDF5,4,256,write_all_chunks,0.086900,1048576,independent,raw
HDF5,4,256,read_chunk,0.002774,1048576,independent,raw
HDF5,4,256,read_all_chunks,0.019759,1048576,independent,raw
HDF5,4,256,write_chunk,0.072411,1048576,collective,raw
HDF5,4,256,write_all_chunks,0.370973,1048576,collective,raw
HDF5,4,256,read_chunk,0.073656,1048576,collective,raw
HDF5,4,256,read_all_chunks,0.305803,1048576,collective,raw
HDF5,4,512,write_chunk,0.033017,1048576,independent,raw
HDF5,4,512,write_all_chunks,0.171742,1048576,independent,raw
HDF5,4,512,read_chunk,0.002478,1048576,independent,raw
HDF5,4,512,read_all_chunks,0.029795,1048576,independent,raw
HDF5,4,512,write_chunk,0.144363,1048576,collective,raw
HDF5,4,512,write_all_chunks,0.722687,1048576,collective,raw
HDF5,4,512,read_chunk,0.144382,1048576,collective,raw
HDF5,4,512,read_all_chunks,0.600666,1048576,collective,raw
HDF5,4,1024,write_chunk,0.061504,1048576,independent,raw
HDF5,4,1024,write_all_chunks,0.353244,1048576,independent,raw
HDF5,4,1024,read_chunk,0.008337,1048576,independent,raw
HDF5,4,1024,read_all_chunks,0.055116,1048576,independent,raw
HDF5,4,1024,write_chunk,0.297291,1048576,collective,raw
HDF5,4,1024,write_all_chunks,1.509714,1048576,collective,raw
HDF5,4,1024,read_chunk,0.292851,1048576,collective,raw
HDF5,4,1024,read_all_chunks,1.199594,1048576,collective,raw
