[0]workload_name,[1]chunks_per_rank,[2]num_ranks,[3]timer_tag,[4]elapsed_seconds,[5]chunk_size_bytes,[6]io_participation,[7]filter
HDF5-ZFP,4,2048,read_chunk,0.700633,4194304,collective,zfp_compress
HDF5-ZFP,4,2048,read_all_chunks,2.849512,4194304,collective,zfp_compress
HDF5-ZFP,4,4096,write_chunk,2.839072,4194304,collective,zfp_compress
HDF5-ZFP,4,4096,write_all_chunks,13.622658,4194304,collective,zfp_compress
HDF5-ZFP,4,4096,read_chunk,1.392059,4194304,collective,zfp_compress
HDF5-ZFP,4,4096,read_all_chunks,5.736274,4194304,collective,zfp_compress
HDF5-ZFP,4,8192,write_chunk,6.006024,4194304,collective,zfp_compress
HDF5-ZFP,4,8192,write_all_chunks,28.549568,4194304,collective,zfp_compress
HDF5-ZFP,4,8192,read_chunk,2.535903,4194304,collective,zfp_compress
HDF5-ZFP,4,8192,read_all_chunks,10.656412,4194304,collective,zfp_compress
